SpecCode,StockCode,Order,Family,Binomial,TreeName,Sex,Winfinity,LogeWinf,K,LogeK,Loo,Locality,Country,Environment,WaterTempMin,WaterTempMax,ReproGuild,ReproMode,Fertilization,TrophicLevel,FeedingType,T_Kelvin,Temp_New,PopGrowthReferences,Author,Year,TitleUnique,SourceUnique,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,female,3290,8.098642844,0.238000005,-1.435484582,70,Bay of Biscay,France,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,male,217.3000031,5.381278901,0.219999999,-1.514127738,29.10000038,southern Black Sea,Turkey,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,56771,"Ismen, A.",2002,A preliminary study on the population dynamics parameters of whiting (<i>Merlangius merlangus euxinus</i>) in Turkish Black Sea coastal waters.,Turk. J. Zool. 26:157-166.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,male,293,5.680172609,0.728999972,-0.316081585,32.09999847,North Sea,Sweden,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,male,455.3999939,6.12117614,0.114,-2.17155683,37.20000076,Trabzon-Yomra coast,Turkey,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,56748,"Ciloglu, E., C. Sahin, M. Zengin and Y. Genç",2001,"Determination of some population parameters and reproduction period of the whiting (<i>Merlangius merlangus euxinus</i> Nordmann, 1840) on the Trabzon-Yomra coast in the eastern Black Sea.",Turk. J. Vet. Anim. Sci. 25:831-837.(in Turkish with English abstract).,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,male,576,6.356107661,0.398999989,-0.91879389,39.90000153,North Sea,Sweden,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,male,1530,7.333023014,0.150999993,-1.890475488,54.70000076,-,Isle of Man,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,266,5.583496309,0.323000014,-1.130102913,31.10000038,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,288,5.66296048,0.927999973,-0.074723575,31.89999962,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,316,5.755742214,0.270999998,-1.305636466,32.90000153,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,316,5.755742214,0.648999989,-0.432322579,32.90000153,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,325,5.783825182,0.633000016,-0.457284831,33.20000076,SE North Sea YCL 1967,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,344,5.840641657,0.537,-0.621757184,33.79999924,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,344,5.840641657,0.555999994,-0.586986995,33.79999924,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,350,5.857933154,0.652999997,-0.426178154,34,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,360,5.886104031,0.740999997,-0.299754658,34.29999924,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,367,5.905361848,0.523999989,-0.646263616,34.5,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,387,5.958424693,0.713999987,-0.336872335,35.09999847,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,397,5.983936281,0.547999978,-0.601480032,35.40000153,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,411,6.018593214,0.656000018,-0.421594462,35.79999924,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,418,6.035481433,0.497000009,-0.699165235,36,SE North Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,429,6.061456919,0.55400002,-0.590590556,36.29999924,North Sea,Sweden,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,429,6.061456919,0.619000018,-0.479649978,36.29999924,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,433,6.070737728,0.505999982,-0.681218645,36.40000153,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,437,6.079933195,0.632000029,-0.458865839,36.5,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,440,6.086774727,0.5,-0.693147181,36.59999847,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,448,6.104793232,0.737999976,-0.303811487,36.79999924,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,456,6.12249281,0.495999992,-0.701179369,37,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,467,6.146329258,0.439999998,-0.820980557,37.29999924,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,471,6.154858094,0.469999999,-0.755022587,37.40000153,NW North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,974,"Knudsen, H.",1964,"Studies on whiting (<i>Merlangius merlangus</i> L.) in the North Sea, Skagerrak and Kattegat I-II.",Medd. Danm. Disk Havunders 4(5):95-136.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,471,6.154858094,0.492000014,-0.709276535,37.40000153,SE North Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,483,6.180016654,0.300999999,-1.200645017,37.70000076,SE North Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,483,6.180016654,0.414999992,-0.879476779,37.70000076,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,483,6.180016654,0.425999999,-0.853315935,37.70000076,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,487,6.188264123,0.458000004,-0.780886085,37.79999924,Belt Sea S,Denmark,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,487,6.188264123,0.566999972,-0.567396025,37.79999924,"Northern Area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,495,6.204557763,0.370000005,-0.99425226,38,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,499,6.212606096,0.432000011,-0.839329665,38.09999847,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,503,6.22059017,0.405000001,-0.903868209,38.20000076,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,536,6.284134161,0.560000002,-0.579818491,39,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,558,6.324358962,0.330000013,-1.108662585,39.5,Skagerrak,Denmark,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,974,"Knudsen, H.",1964,"Studies on whiting (<i>Merlangius merlangus</i> L.) in the North Sea, Skagerrak and Kattegat I-II.",Medd. Danm. Disk Havunders 4(5):95-136.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,571,6.34738921,0.395999998,-0.926341073,39.79999924,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,576,6.356107661,0.324000001,-1.12701176,39.90000153,SE North Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,576,6.356107661,0.689999998,-0.371063685,39.90000153,Skaggerak - Kattegat,Denmark,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,974,"Knudsen, H.",1964,"Studies on whiting (<i>Merlangius merlangus</i> L.) in the North Sea, Skagerrak and Kattegat I-II.",Medd. Danm. Disk Havunders 4(5):95-136.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,580,6.363028104,0.289999992,-1.237874385,40,SE North Sea,Denmark,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,974,"Knudsen, H.",1964,"Studies on whiting (<i>Merlangius merlangus</i> L.) in the North Sea, Skagerrak and Kattegat I-II.",Medd. Danm. Disk Havunders 4(5):95-136.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,585,6.371611847,0.324000001,-1.12701176,40.09999847,SE North Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,594,6.386879319,0.470999986,-0.752897215,40.29999924,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,598,6.393590754,0.294,-1.224175512,40.40000153,SE North Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,641,6.463029457,0.222000003,-1.505077884,41.29999924,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,646,6.470799504,0.25,-1.386294361,41.40000153,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,685,6.529418838,0.323000014,-1.130102913,42.20000076,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,700,6.551080335,0.356999993,-1.030019516,42.5,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,711,6.56667243,0.340000004,-1.078809651,42.70000076,N + W North Sea,UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,747,6.616065185,0.180000007,-1.714798388,43.40000153,"Northern Area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,758,6.630683386,0.277999997,-1.280134176,43.59999847,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,774,6.651571874,0.266000003,-1.32425896,43.90000153,Skaggerak,Denmark,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,780,6.65929392,0.246999994,-1.398366967,44,Baltic Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,791,6.673297968,0.340999991,-1.075872829,44.20000076,North Sea,Sweden,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,791,6.673297968,0.382999986,-0.959720325,44.20000076,N + E North Sea & Morray Firth,Norway,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,973,"Ellis, R.W. and R. Jones",1956,The whiting (<i>Gadus merlangus</i> L.) in the North Sea.,Mar. Res. Scot. 2:25 p.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,802,6.687108608,0.230000004,-1.469675952,44.40000153,W North Sea,UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,974,"Knudsen, H.",1964,"Studies on whiting (<i>Merlangius merlangus</i> L.) in the North Sea, Skagerrak and Kattegat I-II.",Medd. Danm. Disk Havunders 4(5):95-136.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,836,6.728628613,0.48300001,-0.727738604,45,(west coast),UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,979,"Garrod, D.J. and R. Gambell",1965,The whiting of the Irish Sea and the Clyde.,Fish. Invest. Ser. II 24(3):1-64.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,854,6.749931194,0.239999995,-1.427116378,45.29999924,SE North Sea,Germany,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,865,6.762729507,0.277999997,-1.280134176,45.5,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,889,6.790097236,0.216999993,-1.527857959,45.90000153,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,970,6.877296071,0.291999996,-1.231001491,47.20000076,"Moray Firth & Orkney area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,989,6.896694332,0.207000002,-1.575036475,47.5,"Central area, North Sea",UK,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,1100,7.003065459,0.256000012,-1.362577787,49.20000076,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,1160,7.056175284,0.180000007,-1.714798388,50,"Northern Area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
29,39,Gadiformes,Gadidae,Merlangius merlangus,Merlangius_merlangus,unsexed,1160,7.056175284,0.272000015,-1.301953158,50,"North central area, North Sea",UK Scotland,benthopelagic,-,-,nonguarders,dioecism,external,carnivore,hunting,-,-,312,"Pauly, D.",1978,A preliminary compilation of fish length growth parameters.,Ber. Inst. Meereskd. Christian-Albrechts-Univ. Kiel (55):1-200.,,,,,
